Form Name,Form Created,Form Submitted,County,GPS Latitude,GPS Longitude,GPS Accuracy,Kenya Questionnaire,Kenya Multi Sector Mapping Project,In What Year Did This Establishment Begin Operations?,"How Many Services (Kenswitch, Mastercard, Pesa Point, Visa) Does the ATM Offer?",How Many Machines are Located at the ATM Booth?
Stand alone ATM,2015/06/24 09:48:20 AM,2015/06/24 09:57:06 AM,NAIROBI,-1.30618,36.76871,11,Financial,Stand alone ATM,2010/01/01,4,1
Stand alone ATM,2015/06/24 09:57:25 AM,2015/06/24 09:59:34 AM,NAIROBI,-1.29042,36.77077,7,Financial,Stand alone ATM,2012/06/24,2,1
Stand alone ATM,2015/06/24 09:51:39 AM,2015/06/24 10:01:31 AM,NAIROBI,-1.29976,36.79074,6,Financial,Stand alone ATM,2005/01/01,2,1
Stand alone ATM,2015/06/24 09:59:43 AM,2015/06/24 10:01:51 AM,NAIROBI,-1.29041,36.77067,5,Financial,Stand alone ATM,2012/06/24,2,1
Stand alone ATM,2015/06/24 09:53:33 AM,2015/06/24 10:02:24 AM,NAIROBI,-1.29983,36.79078,8,Financial,Stand alone ATM,2015/06/24,2,1
Stand alone ATM,2015/06/24 09:57:23 AM,2015/06/24 10:02:57 AM,NAIROBI,-1.30028,36.78692,12,Financial,Stand alone ATM,2011/01/01,2,1
Stand alone ATM,2015/06/24 10:03:07 AM,2015/06/24 10:06:58 AM,NAIROBI,-1.30021,36.7872,10,Financial,Stand alone ATM,2006/01/01,2,2
Stand alone ATM,2015/06/24 10:03:57 AM,2015/06/24 10:08:18 AM,NAIROBI,-1.29986,36.79061,6,Financial,Stand alone ATM,2000/01/19,2,1
Stand alone ATM,2015/06/24 10:08:44 AM,2015/06/24 10:14:27 AM,NAIROBI,-1.30002,36.79051,10,Financial,Stand alone ATM,2007/02/24,2,1
Stand alone ATM,2015/06/24 10:07:15 AM,2015/06/24 10:14:40 AM,NAIROBI,-1.30075,36.78645,12,Financial,Stand alone ATM,2013/01/01,1,1
Stand alone ATM,2015/06/24 10:26:19 AM,2015/06/24 10:34:00 AM,NAIROBI,-1.29036,36.77032,7,Financial,Stand alone ATM,2007/01/01,4,1
Stand alone ATM,2015/06/23 12:20:01 PM,2015/06/24 11:29:58 AM,NAIROBI,-1.31089,36.81744,9,Financial,Stand alone ATM,2015/05/23,3,1
Stand alone ATM,2015/06/24 11:30:11 AM,2015/06/24 11:32:53 AM,NAIROBI,-1.32437,36.80292,11,Financial,Stand alone ATM,2012/06/23,3,1
Stand alone ATM,2015/06/24 11:33:07 AM,2015/06/24 11:37:17 AM,NAIROBI,-1.3236,36.80368,8,Financial,Stand alone ATM,2013/05/23,3,1
Stand alone ATM,2015/06/24 11:37:27 AM,2015/06/24 11:42:03 AM,NAIROBI,-1.32117,36.79815,13,Financial,Stand alone ATM,2011/06/24,3,1
Stand alone ATM,2015/06/23 12:42:17 PM,2015/06/24 12:02:17 PM,NAIROBI,-1.29214,36.81258,13,Financial,Stand alone ATM,2013/04/22,2,1
Stand alone ATM,2015/06/24 12:03:35 PM,2015/06/24 12:13:41 PM,NAIROBI,-1.30051,36.808,5,Financial,Stand alone ATM,2011/03/21,3,1
Stand alone ATM,2015/06/24 12:13:50 PM,2015/06/24 12:15:50 PM,NAIROBI,-1.3002,36.80783,6,Financial,Stand alone ATM,2013/03/20,2,2
Stand alone ATM,2015/06/24 12:15:59 PM,2015/06/24 12:17:39 PM,NAIROBI,-1.30006,36.80812,6,Financial,Stand alone ATM,2013/08/22,3,1
Stand alone ATM,2015/06/24 12:19:27 PM,2015/06/24 12:22:29 PM,NAIROBI,-1.29995,36.80815,7,Financial,Stand alone ATM,2013/02/22,3,1
Stand alone ATM,2015/06/24 12:54:04 PM,2015/06/24 12:57:14 PM,NAKURU,-0.83391,36.34997,7,Financial,Stand alone ATM,2013/05/22,2,2
Stand alone ATM,2015/06/24 12:57:23 PM,2015/06/24 01:06:17 PM,NAKURU,-0.83389,36.34971,4,Financial,Stand alone ATM,2010/05/23,2,2
Stand alone ATM,2015/06/24 01:06:25 PM,2015/06/24 03:21:43 PM,NAKURU,-0.83674,36.3572,6,Financial,Stand alone ATM,2008/05/23,2,1
Stand alone ATM,2015/03/31 02:54:30 PM,2015/03/31 03:02:58 PM,MOMBASA,-4.07421,39.66605,14,Financial,Stand alone ATM,2014/01/15,3,1
Stand alone ATM,2015/03/31 04:42:02 PM,2015/03/31 04:58:42 PM,NAKURU,-0.30307,35.81297,8,Financial,Stand alone ATM,2009/09/01,2,1
Stand alone ATM,2015/03/31 06:00:21 PM,2015/03/31 06:09:08 PM,MOMBASA,-4.0488,39.68558,4,Financial,Stand alone ATM,2013/12/08,3,1
Stand alone ATM,2015/03/31 01:09:40 PM,2015/03/31 01:48:33 PM,KILIFI,-3.8492,39.63275,13,Financial,Stand alone ATM,2011/01/24,2,1
Stand alone ATM,2015/03/31 08:42:27 AM,2015/03/31 08:48:27 AM,NAIROBI,-1.2347,36.93195,8,Financial,Stand alone ATM,2015/03/01,2,1
Stand alone ATM,2015/03/31 08:35:04 AM,2015/03/31 08:50:36 AM,KISUMU,-0.098,34.76224,6,Financial,Stand alone ATM,2005/01/01,2,2
Stand alone ATM,2015/03/31 08:27:54 AM,2015/03/31 08:52:31 AM,NAIROBI,-1.34333,36.76415,10,Financial,Stand alone ATM,2011/02/28,3,1
Stand alone ATM,2015/03/31 09:24:45 AM,2015/03/31 09:26:14 AM,NAIROBI,-1.29624,36.88678,10,Financial,Stand alone ATM,2010/01/01,1,1
Stand alone ATM,2015/03/31 10:13:48 AM,2015/03/31 10:30:23 AM,NAIROBI,-1.30134,36.77998,7,Financial,Stand alone ATM,2012/01/01,4,1
Stand alone ATM,2015/06/24 12:48:28 PM,2015/06/24 01:03:30 PM,NAIROBI,-1.28338,36.82215,7,Financial,Stand alone ATM,2006/04/17,2,9
Stand alone ATM,2015/04/08 10:08:22 AM,2015/06/24 01:51:41 PM,NAIROBI,-1.27978,36.77022,11,Financial,Stand alone ATM,2015/01/25,2,1
Stand alone ATM,2015/06/24 02:17:01 PM,2015/06/24 02:20:01 PM,NAIROBI,-1.27986,36.77016,8,Financial,Stand alone ATM,2013/05/21,3,1
Stand alone ATM,2015/06/24 03:33:55 PM,2015/06/24 03:41:55 PM,NAIROBI,-1.27974,36.76969,6,Financial,Stand alone ATM,2013/05/21,2,1
Stand alone ATM,2015/06/25 09:01:35 AM,2015/06/25 09:06:20 AM,MOMBASA,-4.00233,39.70601,7,Financial,Stand alone ATM,2013/01/07,3,1
Stand alone ATM,2015/06/25 11:10:50 AM,2015/06/25 11:17:31 AM,NAIROBI,-1.29217,36.81354,6,Financial,Stand alone ATM,2013/10/24,2,1
Stand alone ATM,2015/06/25 11:17:39 AM,2015/06/25 11:23:14 AM,NAIROBI,-1.29222,36.81357,6,Financial,Stand alone ATM,2013/06/24,3,1
Stand alone ATM,2015/06/25 11:28:59 AM,2015/06/25 11:37:45 AM,NAIROBI,-1.32583,36.79171,15,Financial,Stand alone ATM,2013/05/24,3,1
Stand alone ATM,2015/06/25 11:38:16 AM,2015/06/25 11:50:02 AM,NAIROBI,-1.3258,36.79091,15,Financial,Stand alone ATM,2011/05/24,4,1
Stand alone ATM,2015/06/25 11:50:11 AM,2015/06/25 12:05:08 PM,NAIROBI,-1.32737,36.78921,7,Financial,Stand alone ATM,2012/05/24,4,1
Stand alone ATM,2015/06/25 03:48:04 PM,2015/06/25 03:59:46 PM,NAIROBI,-1.26144,36.80243,6,Financial,Stand alone ATM,2015/06/25,2,1
Stand alone ATM,2015/06/26 09:30:58 AM,2015/06/26 10:15:00 AM,KAJIADO,-1.36312,36.65616,4,Financial,Stand alone ATM,2014/07/09,4,1
Stand alone ATM,2015/06/26 12:11:56 PM,2015/06/26 12:21:51 PM,NAIROBI,-1.29855,36.76257,6,Financial,Stand alone ATM,2005/01/01,2,1
Stand alone ATM,2015/06/25 04:08:24 PM,2015/06/26 12:29:12 PM,NAIROBI,-1.26184,36.80202,5,Financial,Stand alone ATM,2008/03/26,1,2
Stand alone ATM,2015/06/26 01:14:39 PM,2015/06/26 01:18:16 PM,NAIROBI,-1.3222,36.70824,13,Financial,Stand alone ATM,2015/05/14,2,1
Stand alone ATM,2015/06/26 01:26:23 PM,2015/06/26 01:38:30 PM,NAIROBI,-1.3003,36.82338,7,Financial,Stand alone ATM,2014/06/25,3,1
Stand alone ATM,2015/06/26 03:08:04 PM,2015/06/26 03:19:49 PM,UASIN GISHU,0.51265,35.28096,7,Financial,Stand alone ATM,2011/01/18,4,1
Stand alone ATM,2015/06/26 03:19:57 PM,2015/06/26 03:52:23 PM,UASIN GISHU,0.51254,35.28087,13,Financial,Stand alone ATM,2013/03/20,2,1
Stand alone ATM,2015/06/29 01:06:22 AM,2015/06/29 01:26:26 AM,KIAMBU,-1.17249,36.75837,5,Financial,Stand alone ATM,2014/05/28,2,1
Stand alone ATM,2015/06/29 10:51:18 AM,2015/06/29 10:56:54 AM,KIAMBU,-1.24991,36.69407,10,Financial,Stand alone ATM,2013/05/15,2,2
Stand alone ATM,2015/06/29 11:35:17 AM,2015/06/29 11:45:20 AM,NAIROBI,-1.30126,36.82485,4,Financial,Stand alone ATM,2005/01/01,3,1
Stand alone ATM,2015/06/29 11:45:32 AM,2015/06/29 11:48:59 AM,NAIROBI,-1.30115,36.82496,7,Financial,Stand alone ATM,2006/01/01,4,1
Stand alone ATM,2015/06/29 11:49:09 AM,2015/06/29 11:51:55 AM,NAIROBI,-1.30116,36.82506,6,Financial,Stand alone ATM,2008/01/01,3,1
Stand alone ATM,2015/06/29 11:51:31 AM,2015/06/29 01:28:24 PM,KIAMBU,-1.17248,36.75835,6,Financial,Stand alone ATM,2008/05/25,2,1
Stand alone ATM,2015/06/29 01:28:49 PM,2015/06/29 01:35:50 PM,KIAMBU,-1.17264,36.7584,5,Financial,Stand alone ATM,2003/04/25,2,1
Stand alone ATM,2015/06/29 01:37:09 PM,2015/06/29 03:01:07 PM,NAIROBI,-1.29548,36.8017,5,Financial,Stand alone ATM,2005/05/28,2,2
Stand alone ATM,2015/06/29 03:06:24 PM,2015/06/29 03:59:08 PM,NAIROBI,-1.30145,36.82598,7,Financial,Stand alone ATM,2010/01/01,1,1
Stand alone ATM,2015/05/12 08:14:24 PM,2015/06/29 10:30:07 PM,KIAMBU,-1.17282,36.75857,6,Financial,Stand alone ATM,2013/03/12,2,1
Stand alone ATM,2015/06/30 01:43:24 PM,2015/06/30 01:46:25 PM,NAIROBI,-1.23302,36.87397,12,Financial,Stand alone ATM,2015/04/24,2,1
Stand alone ATM,2015/06/30 01:40:28 PM,2015/06/30 02:14:56 PM,NAIROBI,-1.29291,36.78745,5,Financial,Stand alone ATM,2006/01/01,2,2
Stand alone ATM,2015/06/27 02:12:54 PM,2015/06/30 02:17:29 PM,NAIROBI,-1.28512,36.82975,5,Financial,Stand alone ATM,2011/05/23,2,2
Stand alone ATM,2015/06/30 02:41:26 PM,2015/06/30 02:53:37 PM,NAIROBI,-1.29312,36.78785,11,Financial,Stand alone ATM,2008/01/01,3,1
Stand alone ATM,2015/06/30 02:54:00 PM,2015/06/30 03:00:03 PM,NAIROBI,-1.29327,36.78842,14,Financial,Stand alone ATM,2006/04/01,4,1
Stand alone ATM,2015/06/30 03:00:27 PM,2015/06/30 03:25:11 PM,NAIROBI,-1.29311,36.78736,6,Financial,Stand alone ATM,2010/01/01,3,1
Stand alone ATM,2015/06/30 03:25:20 PM,2015/06/30 03:30:52 PM,NAIROBI,-1.29743,36.7924,10,Financial,Stand alone ATM,2012/11/01,1,1
Stand alone ATM,2015/06/30 03:31:01 PM,2015/06/30 04:05:28 PM,NAIROBI,-1.29388,36.78748,9,Financial,Stand alone ATM,2014/01/08,2,1
Stand alone ATM,2015/06/30 04:47:41 PM,2015/06/30 04:53:12 PM,KIAMBU,-1.24486,36.66216,5,Financial,Stand alone ATM,2013/08/01,3,1
Stand alone ATM,2015/07/01 09:38:59 AM,2015/07/01 10:01:47 AM,NAIROBI,-1.29286,36.78732,6,Financial,Stand alone ATM,2015/04/01,3,1
Stand alone ATM,2015/07/01 10:01:57 AM,2015/07/01 10:21:06 AM,NAIROBI,-1.29298,36.78733,9,Financial,Stand alone ATM,2015/04/01,4,1
Stand alone ATM,2015/06/30 03:16:24 PM,2015/07/01 03:38:13 PM,NAIROBI,-1.25936,36.77976,8,Financial,Stand alone ATM,2012/08/02,1,1
Stand alone ATM,2015/07/01 03:38:23 PM,2015/07/01 04:36:07 PM,NAIROBI,-1.25954,36.77984,8,Financial,Stand alone ATM,2013/02/01,1,1
Stand alone ATM,2015/06/10 10:00:54 AM,2015/07/01 04:37:25 PM,UASIN GISHU,0.28225,35.29487,8,Financial,Stand alone ATM,2010/03/01,2,1
Stand alone ATM,2015/07/01 04:36:17 PM,2015/07/01 04:43:08 PM,NAIROBI,-1.25951,36.77987,8,Financial,Stand alone ATM,2013/01/02,3,1
Stand alone ATM,2015/07/01 04:40:40 PM,2015/07/01 04:57:11 PM,UASIN GISHU,0.2824,35.29488,8,Financial,Stand alone ATM,2013/05/30,2,1
Stand alone ATM,2015/07/01 04:43:22 PM,2015/07/02 09:44:33 AM,NAIROBI,-1.25947,36.77985,9,Financial,Stand alone ATM,2012/04/02,2,1
Stand alone ATM,2015/07/02 11:07:33 AM,2015/07/02 11:18:31 AM,NAIROBI,-1.3218,36.8697,4,Financial,Stand alone ATM,2014/07/02,1,2
Stand alone ATM,2015/07/02 10:14:29 AM,2015/07/02 11:47:40 AM,NAIROBI,-1.25951,36.77791,10,Financial,Stand alone ATM,2013/03/02,4,1
Stand alone ATM,2015/07/02 12:59:36 PM,2015/07/02 01:04:48 PM,NAIROBI,-1.28101,36.90546,5,Financial,Stand alone ATM,2014/10/20,1,1
Stand alone ATM,2015/07/02 02:42:49 PM,2015/07/02 02:53:59 PM,NAIROBI,-1.28024,36.81669,9,Financial,Stand alone ATM,2005/01/01,3,1
Stand alone ATM,2015/07/02 03:04:06 PM,2015/07/02 03:10:45 PM,NAIROBI,-1.28149,36.81705,11,Financial,Stand alone ATM,2004/01/01,3,2
Stand alone ATM,2015/07/02 11:57:39 AM,2015/07/02 04:22:12 PM,NAIROBI,-1.25949,36.77748,9,Financial,Stand alone ATM,2008/03/02,2,1
Stand alone ATM,2015/07/03 11:17:14 AM,2015/07/03 11:34:33 AM,NAIROBI,-1.28164,36.81752,8,Financial,Stand alone ATM,2005/01/01,4,1
Stand alone ATM,2015/07/03 02:45:59 PM,2015/07/03 03:09:39 PM,NAIROBI,-1.26716,36.81167,4,Financial,Stand alone ATM,2013/08/02,4,1
Stand alone ATM,2015/07/06 12:16:28 PM,2015/07/06 12:20:09 PM,MACHAKOS,-1.51975,37.26738,5,Financial,Stand alone ATM,2002/07/06,2,1
Stand alone ATM,2015/07/06 01:06:44 PM,2015/07/06 01:16:22 PM,NAIROBI,-1.23902,36.81147,6,Financial,Stand alone ATM,2013/03/02,3,1
Stand alone ATM,2015/07/07 11:07:43 AM,2015/07/07 10:15:27 AM,NAIROBI,-1.22902,36.80473,7,Financial,Stand alone ATM,2008/08/02,3,2
Stand alone ATM,2015/06/29 12:45:12 PM,2015/07/07 10:18:24 AM,KIAMBU,-1.2484,36.67559,7,Financial,Stand alone ATM,2015/07/07,2,3
Stand alone ATM,2015/07/07 10:16:08 AM,2015/07/07 10:28:50 AM,NAIROBI,-1.22936,36.8049,5,Financial,Stand alone ATM,2013/01/02,3,1
Stand alone ATM,2015/07/07 10:29:05 AM,2015/07/07 10:34:22 AM,NAIROBI,-1.22927,36.80499,6,Financial,Stand alone ATM,2008/01/01,2,1
Stand alone ATM,2015/07/07 10:34:31 AM,2015/07/07 10:41:00 AM,NAIROBI,-1.22935,36.80496,9,Financial,Stand alone ATM,2010/01/01,1,1
Stand alone ATM,2015/07/07 11:53:58 AM,2015/07/07 01:51:39 PM,NAIROBI,-1.22926,36.80492,6,Financial,Stand alone ATM,2013/01/02,3,1
Stand alone ATM,2015/07/07 02:15:59 PM,2015/07/07 02:28:53 PM,NAIROBI,-1.22843,36.80595,15,Financial,Stand alone ATM,2015/07/07,2,1
Stand alone ATM,2015/07/07 02:29:01 PM,2015/07/07 02:33:09 PM,NAIROBI,-1.22842,36.80598,14,Financial,Stand alone ATM,2011/01/01,3,1
Stand alone ATM,2015/07/07 02:58:23 PM,2015/07/07 05:07:58 PM,NAKURU,-0.37024,35.94327,15,Financial,Stand alone ATM,2010/01/01,2,1
Stand alone ATM,2015/06/29 12:49:37 PM,2015/07/08 01:22:36 PM,NAKURU,-0.71426,36.43061,5,Financial,Stand alone ATM,2008/05/11,2,3
Stand alone ATM,2015/07/08 12:51:47 PM,2015/07/09 10:43:35 AM,KIAMBU,-1.25204,36.68812,6,Financial,Stand alone ATM,2013/11/13,2,3
Stand alone ATM,2015/07/07 03:35:21 PM,2015/07/09 11:19:35 AM,MARSABET,2.33353,37.98975,8,Financial,Stand alone ATM,2009/05/07,3,2
Stand alone ATM,2015/07/10 09:49:22 AM,2015/07/10 10:03:14 AM,KIAMBU,-1.10944,36.6431,6,Financial,Stand alone ATM,2008/01/01,4,1
Stand alone ATM,2015/07/10 11:49:03 AM,2015/07/10 12:16:06 PM,NAIROBI,-1.2585,36.80437,10,Financial,Stand alone ATM,2013/01/01,2,1
Stand alone ATM,2015/07/10 01:57:39 PM,2015/07/10 02:03:11 PM,KIAMBU,-1.05903,36.77462,5,Financial,Stand alone ATM,2013/08/01,2,1
Stand alone ATM,2015/07/10 02:00:14 PM,2015/07/10 02:04:35 PM,KIAMBU,-1.17279,36.75868,13,Financial,Stand alone ATM,2008/01/01,4,1
Stand alone ATM,2015/07/10 11:07:25 AM,2015/07/10 03:32:23 PM,KIAMBU,-1.14846,36.96096,7,Financial,Stand alone ATM,2011/06/09,3,1
Stand alone ATM,2015/07/13 12:44:22 PM,2015/07/13 12:48:06 PM,NAIROBI,-1.324,36.70825,6,Financial,Stand alone ATM,2010/01/02,1,1
Stand alone ATM,2015/07/13 12:48:13 PM,2015/07/13 12:51:49 PM,NAIROBI,-1.32401,36.70826,10,Financial,Stand alone ATM,2013/03/02,4,1
Stand alone ATM,2015/07/13 11:33:18 AM,2015/07/13 02:56:35 PM,NAIROBI,-1.30096,36.78764,4,Financial,Stand alone ATM,2013/06/01,4,1
Stand alone ATM,2015/07/14 10:11:59 AM,2015/07/14 10:16:54 AM,NAIROBI,-1.25575,36.81769,14,Financial,Stand alone ATM,2010/01/02,4,1
Stand alone ATM,2015/07/09 02:22:29 PM,2015/07/14 03:08:31 PM,NAIROBI,-1.28783,36.74171,4,Financial,Stand alone ATM,2012/10/19,2,1
Stand alone ATM,2015/07/14 03:36:09 PM,2015/07/14 03:40:48 PM,KIAMBU,-1.03671,37.07471,8,Financial,Stand alone ATM,2013/01/01,3,1
Stand alone ATM,2015/07/15 10:38:37 AM,2015/07/15 11:39:01 AM,NAIROBI,-1.2621,36.82313,10,Financial,Stand alone ATM,2008/01/01,1,1
Stand alone ATM,2015/07/15 03:04:00 PM,2015/07/15 03:09:34 PM,NAIROBI,-1.32991,36.88931,5,Financial,Stand alone ATM,2010/01/01,3,1
Stand alone ATM,2015/07/15 03:09:56 PM,2015/07/15 03:13:58 PM,NAIROBI,-1.32998,36.88934,4,Financial,Stand alone ATM,2000/01/01,3,1
Stand alone ATM,2015/07/15 03:14:13 PM,2015/07/15 03:16:48 PM,NAIROBI,-1.32997,36.88935,5,Financial,Stand alone ATM,2005/01/01,3,1
Stand alone ATM,2015/07/16 04:12:25 PM,2015/07/16 04:22:37 PM,KISUMU,-0.10849,34.77049,5,Financial,Stand alone ATM,2009/04/13,4,1
Stand alone ATM,2015/07/16 05:06:18 PM,2015/07/16 05:09:19 PM,KISUMU,-0.08117,34.72864,9,Financial,Stand alone ATM,2011/04/15,3,1
Stand alone ATM,2015/07/16 05:10:50 PM,2015/07/16 05:15:49 PM,KISUMU,-0.08169,34.72842,12,Financial,Stand alone ATM,2008/04/14,2,1
Stand alone ATM,2015/07/20 04:04:19 PM,2015/07/20 04:22:13 PM,NAIROBI,-1.25778,36.81919,15,Financial,Stand alone ATM,2013/01/02,3,1
Stand alone ATM,2015/07/21 08:49:01 AM,2015/07/21 08:56:37 AM,KIAMBU,-1.17873,36.93488,4,Financial,Stand alone ATM,2007/01/01,2,1
Stand alone ATM,2015/07/21 01:07:20 PM,2015/07/21 01:16:14 PM,NAIROBI,-1.26217,36.82437,7,Financial,Stand alone ATM,2013/01/02,3,1
Stand alone ATM,2015/07/21 05:22:29 PM,2015/07/21 05:27:05 PM,NAIROBI,-1.33259,36.92631,8,Financial,Stand alone ATM,2010/01/01,3,1
Stand alone ATM,2015/07/22 12:47:09 PM,2015/07/22 01:00:39 PM,NAIROBI,-1.29536,36.80637,7,Financial,Stand alone ATM,2009/01/01,3,1
Stand alone ATM,2015/07/22 10:04:14 AM,2015/07/22 01:39:54 PM,NAIROBI,-1.33303,36.92644,8,Financial,Stand alone ATM,2000/01/01,4,1
Stand alone ATM,2015/07/22 01:40:28 PM,2015/07/22 01:46:16 PM,NAIROBI,-1.33258,36.92633,12,Financial,Stand alone ATM,2008/01/01,3,1
Stand alone ATM,2015/07/22 01:47:08 PM,2015/07/22 01:50:03 PM,NAIROBI,-1.33249,36.9264,11,Financial,Stand alone ATM,2008/01/01,3,1
Stand alone ATM,2015/07/22 01:50:31 PM,2015/07/22 01:53:05 PM,NAIROBI,-1.33253,36.92633,12,Financial,Stand alone ATM,1998/01/01,3,1
Stand alone ATM,2015/07/22 01:54:11 PM,2015/07/22 01:57:12 PM,NAIROBI,-1.33262,36.92621,11,Financial,Stand alone ATM,2009/01/01,3,1
Stand alone ATM,2015/07/21 08:57:56 AM,2015/07/22 03:00:34 PM,KIAMBU,-1.17881,36.93468,6,Financial,Stand alone ATM,2006/01/01,2,2
Stand alone ATM,2015/07/22 03:01:51 PM,2015/07/22 03:04:30 PM,NAIROBI,-1.33264,36.92626,6,Financial,Stand alone ATM,1998/01/01,3,1
Stand alone ATM,2015/07/22 04:27:44 PM,2015/07/22 05:10:03 PM,NAIROBI,-1.33239,36.92611,5,Financial,Stand alone ATM,2007/01/15,3,1
Stand alone ATM,2015/07/23 01:04:51 PM,2015/07/23 01:10:43 PM,NAIROBI,-1.3342,36.91707,6,Financial,Stand alone ATM,2009/01/01,2,1
Stand alone ATM,2015/07/22 02:25:38 PM,2015/07/23 02:25:26 PM,NAIROBI,-1.25727,36.80366,6,Financial,Stand alone ATM,2009/09/02,2,1
Stand alone ATM,2015/07/23 02:12:32 PM,2015/07/23 02:59:05 PM,MACHAKOS,-1.52132,37.26897,15,Financial,Stand alone ATM,2013/06/22,3,1
Stand alone ATM,2015/07/24 11:29:40 AM,2015/07/24 11:51:52 AM,KIAMBU,-0.98103,36.62972,5,Financial,Stand alone ATM,2010/01/01,4,1
Stand alone ATM,2015/07/24 11:56:26 AM,2015/07/24 12:00:34 PM,UASIN GISHU,0.5167,35.27625,5,Financial,Stand alone ATM,2008/05/22,1,1
Stand alone ATM,2015/07/03 01:27:14 PM,2015/07/27 10:07:22 AM,KIAMBU,-1.14846,36.66616,7,Financial,Stand alone ATM,2015/06/16,3,1
Stand alone ATM,2015/07/27 10:52:54 AM,2015/07/27 02:07:33 PM,NAIROBI,-1.23802,36.81068,5,Financial,Stand alone ATM,2015/05/15,4,1
Stand alone ATM,2015/07/28 08:47:53 AM,2015/07/28 09:27:33 AM,NAIROBI,-1.32934,36.92413,13,Financial,Stand alone ATM,2013/01/01,3,1
Stand alone ATM,2015/07/28 09:27:44 AM,2015/07/28 09:42:10 AM,NAIROBI,-1.32934,36.92413,12,Financial,Stand alone ATM,2013/01/01,3,1
Stand alone ATM,2015/07/28 09:45:30 AM,2015/07/28 10:04:58 AM,NAIROBI,-1.33181,36.92454,7,Financial,Stand alone ATM,2012/01/01,2,1
Stand alone ATM,2015/07/28 01:53:13 PM,2015/07/28 02:00:43 PM,MOMBASA,-4.01851,39.62423,13,Financial,Stand alone ATM,2013/05/23,3,1
Stand alone ATM,2015/07/29 01:37:17 PM,2015/07/29 01:46:37 PM,MOMBASA,-4.01859,39.62423,12,Financial,Stand alone ATM,2013/03/01,2,1
Stand alone ATM,2015/07/29 01:52:28 PM,2015/07/29 02:07:08 PM,MOMBASA,-4.01861,39.62433,14,Financial,Stand alone ATM,2013/09/10,4,1
Stand alone ATM,2015/07/30 12:34:38 PM,2015/07/30 12:42:13 PM,KIAMBU,-1.25514,36.69406,7,Financial,Stand alone ATM,2015/05/22,2,1
Stand alone ATM,2015/07/31 03:46:49 PM,2015/07/31 04:07:10 PM,KIAMBU,-0.94696,36.59469,7,Financial,Stand alone ATM,2008/01/01,4,1
Stand alone ATM,2015/08/06 08:55:16 AM,2015/08/07 12:09:35 PM,MURANGA,-0.93848,37.12573,8,Financial,Stand alone ATM,2010/06/09,1,1
